Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2020-02-18,NbIrVBubEq,mvkMgAdecH,OGztiuKZIj,Dumbbell Shoulder Press,9,16.0,fake_id_514
2020-05-15,rWWZfJPOUD,mvkMgAdecH,qfRWFNBR3s,Dumbbell Shoulder Press,8,13.607787283069193,fake_id_587
2019-11-22,CglukYpgQo,G1mxtZtEs5,h32DUGNDEE,Back Squat,5,80.0,fake_id_596
2020-02-03,PvyTv1XClW,h85ZOw37Wc,GCjrImzWNc,Dumbbell Bench Press,12,22.67964547178199,fake_id_508
2019-12-11,4UPYmqEpSn,G1mxtZtEs5,eaZiusM6RI,Back Squat,12,40.82336184920758,fake_id_583
2020-05-15,aZBmD372SS,h85ZOw37Wc,khk6hC49E2,Dumbbell Bench Press,12,20.41168092460379,fake_id_560
2020-02-05,i5MZ08bad9,6REm9Tfqpa,aZ9FQxcH04,Dumbbell Row,6,40.82336184920758,fake_id_524
2019-10-14,Fm6kxu5eWE,dXqYJgUYO6,ghoppjOnDM,Deadlift,3,127.00601464197912,fake_id_516
2020-02-06,CSQ8fI00UL,bOhZg3HbGM,dvHCa6REqq,Dumbbell Bent Over Row,13,6.8038936415345965,fake_id_522
2019-08-19,V8tBUzwJAG,G1mxtZtEs5,mDOrm4OHmJ,Back Squat,6,92.98654643430615,fake_id_511
2020-02-07,TQ8ZBgNE9k,mvkMgAdecH,EjFJ33V57Y,Dumbbell Shoulder Press,12,5.443114913227677,fake_id_522
2020-05-02,IDzbpEaLoi,h85ZOw37Wc,EJGdHzD9MD,Dumbbell Bench Press,18,13.607787283069193,fake_id_583
2020-07-08,uFbUKJqJNg,h85ZOw37Wc,GiCnF6QLyN,Dumbbell Bench Press,12,9.071858188712795,fake_id_578
2019-12-18,s5u8PjYzUB,mnwUcsbS9T,J71LtPl6uX,Barbell Bench Press,12,54.43114913227677,fake_id_511
2020-04-11,GB0dDPgN8U,ZAIuKpHvue,ubrm48EV82,Dumbbell Lunge,10,6.8038936415345965,fake_id_621
2020-07-06,tduZk3fh4s,G1mxtZtEs5,vWIJrut0ul,Back Squat,10,29.483539113316585,fake_id_556
2019-09-13,dPFX4QfHiB,G1mxtZtEs5,fDvg77j1EJ,Back Squat,6,63.50300732098956,fake_id_512
2019-10-25,VxFyvmEXsf,mnwUcsbS9T,wzvnC2KZov,Barbell Bench Press,5,47.62725549074217,fake_id_504
2019-10-28,3FcWg76vGS,ZAIuKpHvue,hmAm7eq8kX,Dumbbell Lunge,10,9.071858188712795,fake_id_565
2019-12-11,EbrZ8U2Hv9,G1mxtZtEs5,NTj4z56R2j,Back Squat,4,83.91468824559335,fake_id_503
2020-07-25,4wFOEteseb,mnwUcsbS9T,nAjGQ30tha,Barbell Bench Press,8,80.0,fake_id_596
2019-08-16,BZ4ShqvJ3s,h85ZOw37Wc,TjnWdiLjTd,Dumbbell Bench Press,5,13.607787283069193,fake_id_587
2020-01-31,dGJ4XWjCVE,h85ZOw37Wc,XXqbPAtzbo,Dumbbell Bench Press,8,22.67964547178199,fake_id_535
2020-07-02,XBte58BApO,mnwUcsbS9T,KVqUlW1aqB,Barbell Bench Press,6,90.0,fake_id_514
2020-07-07,d2nR2PMabT,G1mxtZtEs5,e3ZxZ5O14J,Back Squat,10,45.35929094356398,fake_id_537
2020-06-08,TKxDIxC9jH,ZAIuKpHvue,SHPKsfdOVF,Dumbbell Lunge,7,13.607787283069193,fake_id_546
2020-01-19,2YgtEdMeVA,52vo7F7CLd,Jq1ROF4XZb,Close-Grip Bench Press,3,38.55539730202938,fake_id_523
2020-05-26,Td6cWSzvHS,ZAIuKpHvue,2kjvS7n83J,Dumbbell Lunge,5,6.350300732098956,fake_id_595
2019-09-17,six0U5U0hD,6REm9Tfqpa,eI1hVlbgRT,Dumbbell Row,11,18.14371637742559,fake_id_538
2019-12-24,bBTnOwhbdk,G1mxtZtEs5,Mp1NyKeYUV,Back Squat,12,61.235042773811365,fake_id_598
2020-05-23,6bgFMUZ2Mw,52vo7F7CLd,gfhFga6ngC,Close-Grip Bench Press,10,30.0,fake_id_582
2020-01-11,fST1QnabCQ,G1mxtZtEs5,yrcUwx8Rvk,Back Squat,4,83.91468824559335,fake_id_533
2019-10-07,eFKv0qZkpp,dXqYJgUYO6,bJjvhUddWg,Deadlift,6,43.091326396385774,fake_id_520
2020-01-04,FRCjuYjCmf,h85ZOw37Wc,rgQ2X1KlJ3,Dumbbell Bench Press,10,20.0,fake_id_597
2019-08-27,2KkpxZH0XV,G1mxtZtEs5,oMZC2WE5T7,Back Squat,10,88.45061733994974,fake_id_548
2020-06-11,oG73nrZlNN,mvkMgAdecH,p0RnroJHeO,Dumbbell Shoulder Press,5,18.14371637742559,fake_id_587
2019-12-22,Dn9uTKinUB,dXqYJgUYO6,YWu6kVZNxK,Deadlift,3,92.98654643430615,fake_id_503
2019-11-30,C3iwBkNjft,dXqYJgUYO6,HpwU53WWBc,Deadlift,3,104.32636917019714,fake_id_502
2019-08-13,G6tk3Tw4hp,mvkMgAdecH,MoeKweEuxB,Dumbbell Shoulder Press,12,9.071858188712795,fake_id_527
2020-01-11,d1M2Z5W8Q0,52vo7F7CLd,IdpthIsI05,Close-Grip Bench Press,7,90.71858188712795,fake_id_512
2020-06-26,Gx3tsTr4Xt,6REm9Tfqpa,Uv1deBkX9g,Dumbbell Row,15,12.473805009480094,fake_id_523
2019-09-03,rzcnNVMasQ,G1mxtZtEs5,AfEFVaI7UP,Back Squat,15,43.091326396385774,fake_id_577
2019-09-16,ERjlqdDM9o,mvkMgAdecH,uzo1znr1zz,Dumbbell Shoulder Press,15,11.339822735890994,fake_id_527
2019-08-13,0I5pUJGGLg,52vo7F7CLd,qvPyK47P2D,Close-Grip Bench Press,6,45.0,fake_id_505
2020-07-23,sByD3WdNx8,G1mxtZtEs5,GEWw1p25Nd,Back Squat,12,45.35929094356398,fake_id_537
2020-04-10,1FAtyGa90Y,ZAIuKpHvue,3O4rAWztuO,Dumbbell Lunge,5,9.071858188712795,fake_id_520
2019-11-15,RE05PQKHlU,G1mxtZtEs5,CYo6DnlgF8,Back Squat,4,47.62725549074217,fake_id_504
2019-09-12,UPMMBIy4J0,h85ZOw37Wc,ARPqJ9BBPi,Dumbbell Bench Press,6,31.75150366049478,fake_id_575
2020-06-15,amTw1T8FZb,h85ZOw37Wc,UiTQZsu2wC,Dumbbell Bench Press,4,22.67964547178199,fake_id_593
2019-09-13,72yN3ulTtT,6REm9Tfqpa,iSd12GAoEk,Dumbbell Row,10,24.947610018960187,fake_id_559
2020-08-02,wdnbUBesFf,dXqYJgUYO6,zxgjobEsrD,Deadlift,6,102.05840462301894,fake_id_586
2020-03-16,4zuvdOuad7,dXqYJgUYO6,o8Ftvhh3gz,Deadlift,5,74.84283005688056,fake_id_594
2019-10-10,VJ6EdyowtJ,6REm9Tfqpa,YBQpbY5uHw,Dumbbell Row,15,15.87575183024739,fake_id_544
2020-06-04,KzzFFDqs7s,mnwUcsbS9T,AlIzorzAAe,Barbell Bench Press,11,50.0,fake_id_529
2020-05-28,xGx2Ei25hk,ZAIuKpHvue,GLawVB2Y4c,Dumbbell Lunge,6,6.8038936415345965,fake_id_516
2020-07-24,wR3N3aL2O4,h85ZOw37Wc,WSfkZHGEtj,Dumbbell Bench Press,7,27.215574566138386,fake_id_584
2020-02-29,kb4AVXEUeG,52vo7F7CLd,2qEbP47S07,Close-Grip Bench Press,15,52.16318458509857,fake_id_502
2020-03-10,Er4AD1XBoC,mvkMgAdecH,MPOttgDzcK,Dumbbell Shoulder Press,12,13.607787283069193,fake_id_552
2020-01-25,o6xwP8vR41,mnwUcsbS9T,w96rCLIWav,Barbell Bench Press,10,34.01946820767298,fake_id_539
2020-03-27,xDJyPIWCFo,52vo7F7CLd,kgyYIxVauV,Close-Grip Bench Press,5,52.16318458509857,fake_id_549
2020-04-09,vd5B9gNyBY,mnwUcsbS9T,bviY4ycoLe,Barbell Bench Press,5,45.0,fake_id_566
2019-10-06,C54Eenloh3,52vo7F7CLd,ZAbAmo5Ud4,Close-Grip Bench Press,2,56.69911367945497,fake_id_533
2019-10-12,3aX1wyN1Ah,ZAIuKpHvue,q64ATBiHAV,Dumbbell Lunge,10,13.607787283069193,fake_id_548
2020-07-11,EkEfSm9pHu,dXqYJgUYO6,itqngM4iYG,Deadlift,15,20.41168092460379,fake_id_522
2019-08-24,UzGSh2IdMN,mnwUcsbS9T,fgvyYcFsO2,Barbell Bench Press,8,30.0,fake_id_514
2019-10-10,Fqp3xqyVBn,6REm9Tfqpa,bRJt1em7k9,Dumbbell Row,12,22.67964547178199,fake_id_502
2019-09-12,UfsNnKxxoV,mvkMgAdecH,keAksT9PRS,Dumbbell Shoulder Press,7,18.0,fake_id_543
2019-08-23,WMCfJgKcic,mnwUcsbS9T,ZyN0Qcns9J,Barbell Bench Press,3,86.18265279277155,fake_id_501
2020-03-01,2GdFDFdEew,dXqYJgUYO6,tXIdHfsWsf,Deadlift,12,31.75150366049478,fake_id_563
2019-10-21,rDdUVDLyBa,52vo7F7CLd,mimacqwoF1,Close-Grip Bench Press,8,45.0,fake_id_543
2020-02-05,VbmzllOAh6,52vo7F7CLd,VgoMxDE1M7,Close-Grip Bench Press,5,68.03893641534596,fake_id_511
2019-11-05,HzCjLFkgta,6REm9Tfqpa,VhbSY7NNbK,Dumbbell Row,8,29.483539113316585,fake_id_520
2020-04-16,D3ZTbAtVhI,6REm9Tfqpa,tvHFu8vvR5,Dumbbell Row,15,11.339822735890994,fake_id_587
2020-01-17,fDhS5hjpsg,6REm9Tfqpa,o6sFRtxXFs,Dumbbell Row,15,18.14371637742559,fake_id_502
2019-11-12,lvlczCmoxX,52vo7F7CLd,skJ6fWIRoH,Close-Grip Bench Press,13,61.235042773811365,fake_id_524
2020-03-30,pUNcxm4wOa,6REm9Tfqpa,8kUh1vq4VP,Dumbbell Row,13,18.14371637742559,fake_id_583
2020-05-11,vXJQ6IDg4e,52vo7F7CLd,OuUBR1QRZe,Close-Grip Bench Press,10,56.69911367945497,fake_id_534
2020-01-02,t89unFdPZH,mnwUcsbS9T,wtK5y8fJP6,Barbell Bench Press,10,95.25451098148434,fake_id_550
2020-04-01,TieGfOAiLE,mnwUcsbS9T,JBL4A2hghj,Barbell Bench Press,12,83.91468824559335,fake_id_500
2020-01-29,X5OxcA5B3f,dXqYJgUYO6,DywTLH0NKD,Deadlift,6,83.91468824559335,fake_id_547
2019-10-12,di8iZx6lyF,mvkMgAdecH,AfkKHipdEy,Dumbbell Shoulder Press,10,18.14371637742559,fake_id_576
2019-12-26,aJ6aJAdEpx,dXqYJgUYO6,jv6x1oA456,Deadlift,11,43.091326396385774,fake_id_506
2019-08-20,Q1KhcSU4Wl,h85ZOw37Wc,cWaHrFTKJV,Dumbbell Bench Press,10,11.339822735890994,fake_id_530
2019-12-24,kGNmHf9iz5,mvkMgAdecH,mMYMKT1bhJ,Dumbbell Shoulder Press,12,6.8038936415345965,fake_id_522
2019-09-05,V3WCkkhPAP,G1mxtZtEs5,LNMVecPtcB,Back Squat,5,106.59433371737533,fake_id_517
2020-02-10,8uCKFm0EpO,h85ZOw37Wc,w7a5xwLtqf,Dumbbell Bench Press,15,18.14371637742559,fake_id_586
2020-06-18,fy5kGh3oCs,dXqYJgUYO6,pA8Yahscm6,Deadlift,10,55.0,fake_id_529
2020-02-10,3nBu8cPDAA,dXqYJgUYO6,OPKoQLSDyl,Deadlift,8,43.091326396385774,fake_id_554
2019-12-03,NTrbQXJRu9,G1mxtZtEs5,O7jbL7cFIk,Back Squat,2,49.895220037920375,fake_id_504
2020-02-19,TnHo4271bj,6REm9Tfqpa,kZEm7HRmRT,Dumbbell Row,5,24.947610018960187,fake_id_546
2020-01-03,G7GdqDJ736,mnwUcsbS9T,YWqQM2hCDc,Barbell Bench Press,5,83.91468824559335,fake_id_534
2019-10-19,4Jn5x8rlHQ,mnwUcsbS9T,7Cf8QLbH1r,Barbell Bench Press,3,49.895220037920375,fake_id_520
2019-10-08,pPM1EVok81,dXqYJgUYO6,nT87KGgADK,Deadlift,5,80.0,fake_id_596
2020-07-24,nGxc7BBrwk,mnwUcsbS9T,h7Hej1DWc0,Barbell Bench Press,10,27.215574566138386,fake_id_594
2020-03-05,EzqnJIu6Gq,52vo7F7CLd,FHpP2CUKn4,Close-Grip Bench Press,8,13.607787283069193,fake_id_507
2020-02-04,Cjzcbtci1W,mnwUcsbS9T,bemgVXtxNp,Barbell Bench Press,4,70.30690096252415,fake_id_518
2020-03-15,gD0xsFGWfV,6REm9Tfqpa,NHDO1yoSNr,Dumbbell Row,8,22.5,fake_id_596
2020-01-04,rccJqghNi7,dXqYJgUYO6,J3c8KvfhJO,Deadlift,4,70.30690096252415,fake_id_620
2019-10-04,pSbcNsICPO,dXqYJgUYO6,eYf7BVGOu1,Deadlift,6,45.35929094356398,fake_id_501
2019-09-30,larWTjSzic,G1mxtZtEs5,BaTRQbHDNS,Back Squat,5,97.52247552866254,fake_id_617
2020-01-18,eOHkBvVecC,52vo7F7CLd,lJt2yzeulG,Close-Grip Bench Press,10,43.091326396385774,fake_id_532
2020-06-10,GAJNPNZpZr,dXqYJgUYO6,fweZzOr8Iv,Deadlift,8,102.05840462301894,fake_id_586
2019-09-03,aTkzcAATuW,mnwUcsbS9T,aecTcCVg11,Barbell Bench Press,5,65.0,fake_id_543
2019-12-16,fQnIf0c1zz,mvkMgAdecH,5r3EbDteWN,Dumbbell Shoulder Press,20,13.607787283069193,fake_id_509
2019-10-12,zUd0A4TFHh,6REm9Tfqpa,m9sQ20Oiin,Dumbbell Row,4,20.0,fake_id_505
2020-01-04,C9V15jDx2g,mvkMgAdecH,CUSkB73FOy,Dumbbell Shoulder Press,10,9.071858188712795,fake_id_547
2020-07-29,OSxEJCAvlo,h85ZOw37Wc,joJdxDZYQT,Dumbbell Bench Press,13,13.607787283069193,fake_id_552
2020-03-30,eG9Eah1DDa,h85ZOw37Wc,v48eBJt7CX,Dumbbell Bench Press,14,15.87575183024739,fake_id_520
2019-11-28,AWV0HiGxrK,ZAIuKpHvue,DNQq7FvJ4D,Dumbbell Lunge,6,6.8038936415345965,fake_id_554
2019-10-22,nHWMS0xTkF,mvkMgAdecH,6BGOo6aJKf,Dumbbell Shoulder Press,12,14.0,fake_id_597
2019-12-08,VLBQ5bOE37,6REm9Tfqpa,6DPppbmvC1,Dumbbell Row,12,11.339822735890994,fake_id_594
2019-09-16,ERjlqdDM9o,mvkMgAdecH,7AVgByqaFe,Dumbbell Shoulder Press,15,11.339822735890994,fake_id_527
2019-10-25,VcYqxiUIkh,6REm9Tfqpa,nxO0vEh7yq,Dumbbell Row,15,18.14371637742559,fake_id_587
2020-06-19,nSQZpwkuZe,dXqYJgUYO6,kiVSDz8cuB,Deadlift,12,34.01946820767298,fake_id_539
2019-10-13,SPeP1IdYYH,52vo7F7CLd,9G1p2qpAOG,Close-Grip Bench Press,5,83.91468824559335,fake_id_528
2019-09-20,Hzl0q5Tgri,mvkMgAdecH,fSDAG8LRBt,Dumbbell Shoulder Press,12,20.41168092460379,fake_id_502
2020-01-20,5REnXs9BFt,mnwUcsbS9T,W7wjPTWeDT,Barbell Bench Press,5,79.37875915123695,fake_id_534
2020-02-02,23pBbVJXLH,h85ZOw37Wc,F5mDQ1nTDa,Dumbbell Bench Press,13,36.28743275485118,fake_id_583
2020-01-14,lXuNBhahvr,6REm9Tfqpa,WWnWgCKA74,Dumbbell Row,3,34.01946820767298,fake_id_501
2020-03-04,jWd8zLM0ZN,6REm9Tfqpa,0aMmkOgFFt,Dumbbell Row,10,18.14371637742559,fake_id_602
2019-11-01,RjcIt4gR6I,G1mxtZtEs5,HYcOcCY3BP,Back Squat,4,49.895220037920375,fake_id_504
2019-09-27,DmkK5TiMzR,mnwUcsbS9T,5d3Dmw6BE8,Barbell Bench Press,5,79.37875915123695,fake_id_548
2020-02-12,18e5zjvS6n,ZAIuKpHvue,xzDRmiHEEX,Dumbbell Lunge,6,15.87575183024739,fake_id_613
2019-10-12,3aX1wyN1Ah,ZAIuKpHvue,g96JJu0zTL,Dumbbell Lunge,10,13.607787283069193,fake_id_548
2020-01-23,lyidSGa1Kr,mvkMgAdecH,ZFjTkQ24kK,Dumbbell Shoulder Press,7,18.14371637742559,fake_id_545
2020-02-11,4Qoc5k0KkK,bOhZg3HbGM,wdW73nrDzs,Dumbbell Bent Over Row,12,9.071858188712795,fake_id_519
2019-11-26,IaG9zPzCxF,mvkMgAdecH,kVJGyWdsq1,Dumbbell Shoulder Press,10,11.0,fake_id_627
2020-07-28,bDCJYsM45r,mvkMgAdecH,B4RHsJh2yB,Dumbbell Shoulder Press,6,12.473805009480094,fake_id_573
2019-11-22,dmuZNsmhEC,bOhZg3HbGM,jCOVP2abZI,Dumbbell Bent Over Row,10,11.339822735890994,fake_id_535
2020-01-31,mxEVAEyTdy,dXqYJgUYO6,myoaXA0AAW,Deadlift,4,43.091326396385774,fake_id_512
2019-12-12,dVjfEA7GDD,h85ZOw37Wc,39ZfCZ6Mqs,Dumbbell Bench Press,5,23.813627745371086,fake_id_538
2019-11-26,hYQWVcb84w,mvkMgAdecH,iFNf842xb1,Dumbbell Shoulder Press,12,2.267964547178199,fake_id_590
2019-09-24,PsfZyHRJmv,dXqYJgUYO6,CgBq1jVZ4t,Deadlift,10,102.05840462301894,fake_id_586
2019-12-03,VYFs1NCiSw,dXqYJgUYO6,30PXAZOp8C,Deadlift,8,102.05840462301894,fake_id_586
2019-09-03,QJxGnqYhIh,6REm9Tfqpa,rGvmr5x5kE,Dumbbell Row,4,22.67964547178199,fake_id_588
2019-09-10,SjRzhA6KaE,mvkMgAdecH,xVsE5SC8fM,Dumbbell Shoulder Press,8,6.350300732098956,fake_id_595
2019-11-18,lyGH3FJkti,mnwUcsbS9T,yolb68tzAs,Barbell Bench Press,5,56.69911367945497,fake_id_504
2020-01-20,XiTB6xqWUZ,h85ZOw37Wc,4lIcUre3mZ,Dumbbell Bench Press,10,6.8038936415345965,fake_id_556
2019-12-23,bQE2aBEYIO,mvkMgAdecH,DbMrX243iu,Dumbbell Shoulder Press,10,11.339822735890994,fake_id_544
2019-11-25,N9VAp6kS4K,mnwUcsbS9T,U9EXeaa9tI,Barbell Bench Press,5,45.35929094356398,fake_id_506
2019-11-23,LkG5unC0mL,mnwUcsbS9T,FXVw4GaXBi,Barbell Bench Press,5,61.235042773811365,fake_id_620
2019-11-19,Ez56aLaXg8,h85ZOw37Wc,UmCx4dKYut,Dumbbell Bench Press,8,20.41168092460379,fake_id_538
2020-03-23,jNd7MYWFQY,dXqYJgUYO6,JUKA9zh9Ux,Deadlift,10,43.091326396385774,fake_id_549
2020-05-08,0u6Mer7yOQ,ZAIuKpHvue,wWOQE17plQ,Dumbbell Lunge,2,6.350300732098956,fake_id_595
2019-12-13,ahG6C8XUkX,h85ZOw37Wc,2YDz6rAMgG,Dumbbell Bench Press,10,3.628743275485118,fake_id_521
2020-01-21,gltfBPVuQE,mvkMgAdecH,hlFjEbviM0,Dumbbell Shoulder Press,10,18.14371637742559,fake_id_509
2020-06-25,OqPUG7fYW9,52vo7F7CLd,bDAHtaQzrV,Close-Grip Bench Press,10,34.01946820767298,fake_id_567
2020-02-21,eQFvuGdZrh,mnwUcsbS9T,PtYC7m1Qmq,Barbell Bench Press,6,52.16318458509857,fake_id_588
2020-07-09,yvfcTiKqBd,6REm9Tfqpa,f9fp3417wV,Dumbbell Row,10,29.483539113316585,fake_id_502
2020-01-30,BHx3kQdqa4,dXqYJgUYO6,YCIFHIcD7g,Deadlift,6,106.59433371737533,fake_id_617
2019-09-15,KVj5qpfRtj,mvkMgAdecH,4WZJeJOezg,Dumbbell Shoulder Press,3,22.0,fake_id_543
2020-01-19,c5jeY1a1MB,mnwUcsbS9T,wVWbcgDxDR,Barbell Bench Press,6,45.0,fake_id_566
2020-07-11,1x6kZVgBcS,h85ZOw37Wc,7kA516MhqC,Dumbbell Bench Press,8,27.215574566138386,fake_id_517
2020-06-09,2zXTI1n807,h85ZOw37Wc,R9J3cvvUgF,Dumbbell Bench Press,10,9.071858188712795,fake_id_579
2019-12-11,4XnFEqma0U,mvkMgAdecH,chFoq3k414,Dumbbell Shoulder Press,5,17.00973410383649,fake_id_504
2019-12-27,0yaT1OD53O,h85ZOw37Wc,hIvuaV4N8k,Dumbbell Bench Press,4,22.67964547178199,fake_id_533
2019-12-20,4iyIGGrvlm,dXqYJgUYO6,i3IkzturBx,Deadlift,11,70.0,fake_id_529
2019-09-23,WAFw5yoxLM,G1mxtZtEs5,9PjPVLecLG,Back Squat,15,29.483539113316585,fake_id_521
2020-05-09,zLKR2txGj9,mnwUcsbS9T,Ta8JIA33qG,Barbell Bench Press,6,79.37875915123695,fake_id_534
2020-06-17,5pYOp4Ju4J,6REm9Tfqpa,qGrgviivHs,Dumbbell Row,3,18.14371637742559,fake_id_523
2020-05-15,aZBmD372SS,h85ZOw37Wc,Zq4HVymTSc,Dumbbell Bench Press,12,20.41168092460379,fake_id_560
2020-01-10,lWeHkfZQD2,mnwUcsbS9T,eLsLpQ6o9z,Barbell Bench Press,10,22.67964547178199,fake_id_530
2020-06-23,oBzrKYEa7v,mnwUcsbS9T,eliyZgu3cw,Barbell Bench Press,6,47.62725549074217,fake_id_537
2020-03-18,OZtmTB5GX6,ZAIuKpHvue,vJ9DgFwmbC,Dumbbell Lunge,10,13.607787283069193,fake_id_509
2019-11-27,DvBZl9QKVJ,h85ZOw37Wc,VGLnciVIeV,Dumbbell Bench Press,9,6.8038936415345965,fake_id_522
2019-08-27,J3g8RDFt1z,G1mxtZtEs5,vnHyQybmPD,Back Squat,8,70.0,fake_id_529
2020-06-14,9ov8kChoTo,ZAIuKpHvue,A098Uw8AcI,Dumbbell Lunge,5,24.0,fake_id_596
2019-08-22,EaAqJS5M7p,h85ZOw37Wc,KplmFkLxGl,Dumbbell Bench Press,6,22.67964547178199,fake_id_588
2020-05-12,zgOG523BjE,6REm9Tfqpa,dWE82OA5W9,Dumbbell Row,8,20.41168092460379,fake_id_593
2019-10-01,oPYCmJJXYD,6REm9Tfqpa,qmZtz2mqpn,Dumbbell Row,12,43.091326396385774,fake_id_517
2019-12-03,hXHSbBUlHQ,G1mxtZtEs5,0o8nozuyx3,Back Squat,5,74.84283005688056,fake_id_501
2020-03-19,rR3sOPJZAy,bOhZg3HbGM,hdihPav90x,Dumbbell Bent Over Row,10,22.67964547178199,fake_id_587
2019-10-25,d4YwtoPzaq,G1mxtZtEs5,oXXlOd5etK,Back Squat,2,83.91468824559335,fake_id_531
2020-02-19,mqIROQbNtm,h85ZOw37Wc,ei8nwXIBDI,Dumbbell Bench Press,8,36.28743275485118,fake_id_516
2020-02-16,8DfTk85ph9,mvkMgAdecH,eeIQz5tGPj,Dumbbell Shoulder Press,8,26.0,fake_id_596
2020-06-10,GAJNPNZpZr,6REm9Tfqpa,wxNMu93hEn,Dumbbell Row,8,29.483539113316585,fake_id_586
2019-09-19,V2DkShTiVi,mnwUcsbS9T,hizr8wgsiw,Barbell Bench Press,8,47.62725549074217,fake_id_533
2020-05-06,AAfwRXXntx,ZAIuKpHvue,YvoTmmO2Er,Dumbbell Lunge,8,4.535929094356398,fake_id_621
2019-09-09,SRfny8LAmj,G1mxtZtEs5,9RcgVQl9Gs,Back Squat,10,61.235042773811365,fake_id_534
2019-10-11,c9F50EgToN,dXqYJgUYO6,KtOBJQPKVU,Deadlift,8,40.82336184920758,fake_id_594
2020-05-13,Hie0vPeNmS,h85ZOw37Wc,KGosEbTTUT,Dumbbell Bench Press,10,9.071858188712795,fake_id_579
2019-12-28,X1BdTF3GXY,6REm9Tfqpa,qA7KHBenzn,Dumbbell Row,5,6.8038936415345965,fake_id_595
2019-12-23,iKorWiiKhD,mnwUcsbS9T,VJODFF2BYr,Barbell Bench Press,6,31.75150366049478,fake_id_563
2020-04-08,EDOjkzYA1u,h85ZOw37Wc,KO49eXYBfR,Dumbbell Bench Press,10,6.8038936415345965,fake_id_578
2020-04-14,QmsQnQOqo6,bOhZg3HbGM,6HKq9ROGPg,Dumbbell Bent Over Row,10,9.071858188712795,fake_id_578
2019-11-25,f2ZgX9O6fd,mnwUcsbS9T,lWI9C7JDgu,Barbell Bench Press,5,45.35929094356398,fake_id_506
2020-02-11,8praIh4Q0z,mnwUcsbS9T,BNyV979KuS,Barbell Bench Press,8,92.98654643430615,fake_id_524
2020-06-20,7zbMSB1Bqq,dXqYJgUYO6,tYPgeAoN34,Deadlift,8,74.84283005688056,fake_id_560
2020-03-03,76CrdbHn8X,52vo7F7CLd,FjF9mz6SQe,Close-Grip Bench Press,8,43.091326396385774,fake_id_513
2020-01-29,FGTrjCwTS5,6REm9Tfqpa,mM6yNkCtKM,Dumbbell Row,6,20.41168092460379,fake_id_588
2020-06-12,7lPg2qar7z,h85ZOw37Wc,F1ZD53FOzv,Dumbbell Bench Press,10,22.67964547178199,fake_id_587
2019-11-12,tz9i0Knipj,G1mxtZtEs5,b2h6sDW9PU,Back Squat,6,61.235042773811365,fake_id_534
2019-08-21,d23VPLkhv6,bOhZg3HbGM,RyAjkQRtW1,Dumbbell Bent Over Row,10,4.082336184920758,fake_id_530
2019-12-21,IchQae5BiZ,mnwUcsbS9T,CODXdO8PPm,Barbell Bench Press,15,47.62725549074217,fake_id_513
2019-08-22,QksCma9x7T,52vo7F7CLd,CulfNGbthZ,Close-Grip Bench Press,8,40.0,fake_id_505
2020-01-24,gaLFw8aXB9,mnwUcsbS9T,SHlOGvZey6,Barbell Bench Press,4,72.57486550970236,fake_id_533
2020-05-29,txaB2C0YM1,h85ZOw37Wc,y69G4uxibL,Dumbbell Bench Press,12,20.41168092460379,fake_id_592
2019-11-11,zvz8fRSORj,h85ZOw37Wc,ASXnbNoHML,Dumbbell Bench Press,8,31.75150366049478,fake_id_502
2020-06-27,rPGJUxFfdT,52vo7F7CLd,rChg2NTPs1,Close-Grip Bench Press,9,63.50300732098956,fake_id_524
2020-07-27,B5pjBRaqvD,h85ZOw37Wc,GtvgO8qaNY,Dumbbell Bench Press,5,16.0,fake_id_585
2020-07-13,JRGSKrVtxB,6REm9Tfqpa,4BXutcfDdu,Dumbbell Row,12,13.607787283069193,fake_id_518
2019-08-31,7yOkN9D3YR,h85ZOw37Wc,J82KOhMbvY,Dumbbell Bench Press,5,18.14371637742559,fake_id_587
2020-06-09,sRAiXFSCdx,bOhZg3HbGM,EW6iG2qYrY,Dumbbell Bent Over Row,12,20.41168092460379,fake_id_502
2020-05-01,tcA2LJNle3,G1mxtZtEs5,u3RxKzMiz6,Back Squat,12,43.091326396385774,fake_id_603
2020-01-12,zq4oF2tZGS,52vo7F7CLd,ZrDyGcCEPb,Close-Grip Bench Press,10,63.50300732098956,fake_id_511
2019-09-25,kxaE7inqn5,6REm9Tfqpa,B7wSFYzvi0,Dumbbell Row,5,22.67964547178199,fake_id_587
2019-11-22,F1iqKHvAs7,mnwUcsbS9T,trZ0BVIBGG,Barbell Bench Press,16,47.62725549074217,fake_id_629
2019-09-24,E1VOJKiIej,dXqYJgUYO6,7BMQOMpXTE,Deadlift,6,88.45061733994974,fake_id_512
2019-11-19,2BtiRK2QA4,6REm9Tfqpa,E3vKwSzSa1,Dumbbell Row,8,22.67964547178199,fake_id_527
2020-05-11,M7oX21uaO7,bOhZg3HbGM,cLkMUYJldf,Dumbbell Bent Over Row,15,21.75,fake_id_614
2020-06-22,gTLaIfNDBh,mnwUcsbS9T,FfZ0QiRO9N,Barbell Bench Press,8,79.37875915123695,fake_id_534
2019-11-19,tMmOltbNqy,h85ZOw37Wc,0s1xFOl27F,Dumbbell Bench Press,10,18.14371637742559,fake_id_609
